Word	start_frame	end_frame	chunk	interval_id
if	194.0	200.0	49	114016
he's	200.0	218.0	49	114016
try	0.0	9.0	51	113889
this	9.0	10.0	51	113889
one	10.0	13.0	51	113889
a	13.0	15.0	51	113889
group	15.0	21.0	51	113889
of	21.0	22.0	51	113889
employees	22.0	27.0	51	113889
are	27.0	42.0	51	113889
suing	42.0	49.0	51	113889
the	49.0	51.0	51	113889
Olive	51.0	55.0	51	113889
Garden	55.0	63.0	51	113889
for	63.0	70.0	51	113889
violating	70.0	79.0	51	113889
federal	79.0	84.0	51	113889
labor	84.0	91.0	51	113889
laws	91.0	97.0	51	113889
yeah	97.0	115.0	51	113889
they're	115.0	130.0	51	113889
also	130.0	133.0	51	113889
suing	133.0	139.0	51	113889
for	139.0	142.0	51	113889
violating	142.0	150.0	51	113889
the	150.0	150.0	51	113889
Dictionary's	150.0	159.0	51	113889
definition	159.0	159.0	51	113889
of	159.0	166.0	51	113889
Italian	166.0	207.0	51	113889
the	0.0	0.0	52	119979
other	0.0	3.0	52	119979
day	3.0	4.0	52	119979
the	4.0	7.0	52	119979
CEO	7.0	15.0	52	119979
of	15.0	18.0	52	119979
Apple	18.0	24.0	52	119979
apologize	24.0	42.0	52	119979
for	42.0	45.0	52	119979
problems	45.0	54.0	52	119979
in	54.0	55.0	52	119979
the	55.0	57.0	52	119979
iPhones	57.0	66.0	52	119979
new	66.0	67.0	52	119979
map	67.0	73.0	52	119979
program	73.0	95.0	52	119979
that	0.0	1.0	54	117509
out	1.0	3.0	54	117509
don't	3.0	7.0	54	117509
worry	7.0	162.0	54	117509
who	162.0	168.0	54	117509
is	168.0	171.0	54	117509
that	171.0	174.0	54	117509
I	174.0	177.0	54	117509
want	177.0	178.0	54	117509
to	178.0	180.0	54	117509
hear	180.0	181.0	54	117509
that's	181.0	184.0	54	117509
what	184.0	187.0	54	117509
I	187.0	189.0	54	117509
got	189.0	192.0	54	117509
for	192.0	195.0	54	117509
breakfast	195.0	198.0	54	117509
this	198.0	202.0	54	117509
morning	202.0	208.0	54	117509
for	208.0	210.0	54	117509
my	210.0	210.0	54	117509
birthday	210.0	216.0	54	117509
my	216.0	222.0	54	117509
kids	222.0	228.0	54	117509
and	228.0	229.0	54	117509
my	229.0	231.0	54	117509
wife	231.0	231.0	54	117509
gave	231.0	237.0	54	117509
me	237.0	237.0	54	117509
a	237.0	238.0	54	117509
gluten-free	238.0	247.0	54	117509
muffin	247.0	258.0	54	117509
with	258.0	268.0	54	117509
a	268.0	268.0	54	117509
candle	268.0	277.0	54	117509
jammed	277.0	283.0	54	117509
in	283.0	285.0	54	117509
it	285.0	315.0	54	117509
we're	315.0	321.0	54	117509
going	321.0	322.0	54	117509
to	322.0	324.0	54	117509
have	324.0	324.0	54	117509
to	324.0	325.0	54	117509
cut	325.0	328.0	54	117509
this	328.0	330.0	54	117509
out	330.0	337.0	54	117509
fact	0.0	2.0	60	119986
in	2.0	14.0	60	119986
honor	14.0	20.0	60	119986
of	20.0	20.0	60	119986
the	20.0	21.0	60	119986
show	21.0	26.0	60	119986
tonight	26.0	30.0	60	119986
our	30.0	39.0	60	119986
entire	39.0	44.0	60	119986
audience	44.0	50.0	60	119986
is	50.0	53.0	60	119986
made	53.0	57.0	60	119986
up	57.0	59.0	60	119986
of	59.0	59.0	60	119986
actors	59.0	66.0	60	119986
who	66.0	69.0	60	119986
were	69.0	71.0	60	119986
killed	71.0	75.0	60	119986
on	75.0	83.0	60	119986
Game	83.0	87.0	60	119986
of	87.0	89.0	60	119986
Thrones	89.0	101.0	60	119986
we	0.0	49.0	62	114965
got	49.0	52.0	62	114965
less	52.0	58.0	62	114965
than	58.0	58.0	62	114965
a	58.0	70.0	62	114965
in	0.0	47.0	67	116577
London	47.0	52.0	67	116577
has	52.0	61.0	67	116577
fallen	61.0	63.0	67	116577
London	63.0	68.0	67	116577
there's	68.0	74.0	67	116577
a	74.0	74.0	67	116577
new	74.0	78.0	67	116577
service	78.0	85.0	67	116577
that	85.0	88.0	67	116577
delivers	88.0	89.0	67	116577
the	89.0	97.0	67	116577
morning-after	97.0	106.0	67	116577
pill	106.0	112.0	67	116577
to	112.0	126.0	67	116577
your	126.0	130.0	67	116577
home	130.0	136.0	67	116577
by	136.0	145.0	67	116577
bicycle	145.0	151.0	67	116577
messenger	151.0	198.0	67	116577
yeah	198.0	202.0	67	116577
I	202.0	209.0	67	116577
did	209.0	213.0	67	116577
make	213.0	214.0	67	116577
sure	214.0	216.0	67	116577
you	216.0	217.0	67	116577
don't	217.0	220.0	67	116577
regret	220.0	223.0	67	116577
your	223.0	226.0	67	116577
decision	226.0	229.0	67	116577
the	229.0	235.0	67	116577
pills	235.0	238.0	67	116577
will	238.0	241.0	67	116577
be	241.0	241.0	67	116577
delivered	241.0	247.0	67	116577
by	247.0	248.0	67	116577
kids	248.0	258.0	67	116577
who	258.0	261.0	67	116577
are	261.0	262.0	67	116577
obnoxious	262.0	266.0	67	116577
jerks	266.0	443.0	67	116577
here's	0.0	4.0	68	116812
the	4.0	6.0	68	116812
latest	6.0	9.0	68	116812
New	9.0	13.0	68	116812
Jersey	13.0	13.0	68	116812
Governor	13.0	22.0	68	116812
Chris	22.0	24.0	68	116812
Christie's	24.0	33.0	68	116812
message	33.0	40.0	68	116812
to	40.0	52.0	68	116812
New	52.0	54.0	68	116812
Jersey	54.0	57.0	68	116812
residents	57.0	64.0	68	116812
about	64.0	66.0	68	116812
Hurricane	66.0	73.0	68	116812
Sandy	73.0	78.0	68	116812
was	78.0	82.0	68	116812
don't	82.0	90.0	68	116812
be	90.0	91.0	68	116812
stupid	91.0	96.0	68	116812
get	96.0	106.0	68	116812
out	106.0	130.0	68	116812
that's	130.0	136.0	68	116812
what	136.0	138.0	68	116812
he	138.0	139.0	68	116812
said	139.0	142.0	68	116812
don't	142.0	147.0	68	116812
be	147.0	150.0	68	116812
stupid	150.0	153.0	68	116812
get	153.0	157.0	68	116812
out	157.0	162.0	68	116812
which	162.0	175.0	68	116812
by	175.0	177.0	68	116812
the	177.0	178.0	68	116812
way	178.0	180.0	68	116812
is	180.0	181.0	68	116812
also	181.0	184.0	68	116812
Snooki's	184.0	192.0	68	116812
method	192.0	196.0	68	116812
of	196.0	198.0	68	116812
birth	198.0	201.0	68	116812
control	201.0	358.0	68	116812
nevermind	0.0	126.0	69	120007
you	126.0	128.0	69	120007
got	128.0	131.0	69	120007
to	131.0	132.0	69	120007
that	132.0	134.0	69	120007
part	134.0	137.0	69	120007
for	137.0	141.0	69	120007
Winx	141.0	149.0	69	120007
you	149.0	150.0	69	120007
were	150.0	152.0	69	120007
like	152.0	173.0	69	120007
extrude	0.0	29.0	70	118614
together	0.0	16.0	72	119029
according	16.0	40.0	72	119029
to	40.0	42.0	72	119029
a	42.0	43.0	72	119029
new	43.0	45.0	72	119029
study	45.0	48.0	72	119029
speaking	48.0	55.0	72	119029
sex	55.0	61.0	72	119029
according	61.0	64.0	72	119029
to	64.0	66.0	72	119029
a	66.0	67.0	72	119029
new	67.0	69.0	72	119029
study	69.0	70.0	72	119029
frequent	70.0	84.0	72	119029
sex	84.0	93.0	72	119029
frequent	93.0	106.0	72	119029
sex	106.0	111.0	72	119029
improves	111.0	120.0	72	119029
your	120.0	121.0	72	119029
memory	121.0	150.0	72	119029
yeah	150.0	175.0	72	119029
in	175.0	181.0	72	119029
a	181.0	181.0	72	119029
related	181.0	186.0	72	119029
story	186.0	187.0	72	119029
where	187.0	195.0	72	119029
am	195.0	199.0	72	119029
I	199.0	201.0	72	119029
and	201.0	210.0	72	119029
who	210.0	213.0	72	119029
are	213.0	216.0	72	119029
you	216.0	217.0	72	119029
people	217.0	381.0	72	119029
you	381.0	387.0	72	119029
guys	387.0	394.0	72	119029
know	394.0	397.0	72	119029
what	397.0	399.0	72	119029
I'm	399.0	402.0	72	119029
talkin	402.0	408.0	72	119029
about	408.0	416.0	72	119029
today	0.0	6.0	73	116399
did	6.0	11.0	73	116399
you	11.0	11.0	73	116399
know	11.0	12.0	73	116399
that	12.0	15.0	73	116399
he	15.0	17.0	73	116399
had	17.0	20.0	73	116399
his	20.0	20.0	73	116399
physical	20.0	26.0	73	116399
what	26.0	41.0	73	116399
the	41.0	42.0	73	116399
hell	42.0	44.0	73	116399
was	44.0	47.0	73	116399
that	47.0	101.0	73	116399
ecstatic	0.0	4.0	74	119485
and	4.0	14.0	74	119485
the	14.0	14.0	74	119485
mouse	14.0	17.0	74	119485
is	17.0	20.0	74	119485
relieved	20.0	25.0	74	119485
he	25.0	26.0	74	119485
doesn't	26.0	29.0	74	119485
have	29.0	31.0	74	119485
to	31.0	32.0	74	119485
keep	32.0	34.0	74	119485
wearing	34.0	37.0	74	119485
that	37.0	38.0	74	119485
stupid	38.0	41.0	74	119485
to	41.0	47.0	74	119485
pay	47.0	131.0	74	119485
my	131.0	137.0	74	119485
mother	137.0	142.0	74	119485
had	142.0	145.0	74	119485
that	145.0	146.0	74	119485
once	146.0	152.0	74	119485
and	152.0	155.0	74	119485
I	155.0	157.0	74	119485
asked	157.0	163.0	74	119485
about	163.0	164.0	74	119485
that	164.0	175.0	74	119485
an	0.0	38.0	75	113786
interview	38.0	44.0	75	113786
education	44.0	63.0	75	113786
good	0.0	0.0	76	116951
about	0.0	3.0	76	116951
that	3.0	7.0	76	116951
one	7.0	45.0	76	116951
in	45.0	52.0	76	116951
Florida	52.0	60.0	76	116951
in	60.0	72.0	76	116951
Florida	72.0	75.0	76	116951
a	75.0	81.0	76	116951
10	81.0	85.0	76	116951
year	85.0	88.0	76	116951
old	88.0	91.0	76	116951
girl	91.0	94.0	76	116951
Pride	94.0	109.0	76	116951
herself	109.0	118.0	76	116951
from	118.0	121.0	76	116951
the	121.0	123.0	76	116951
jaws	123.0	130.0	76	116951
of	130.0	132.0	76	116951
an	132.0	135.0	76	116951
8-foot	135.0	142.0	76	116951
alligator	142.0	144.0	76	116951
yeah	144.0	162.0	76	116951
been	162.0	177.0	76	116951
a	177.0	178.0	76	116951
little	178.0	180.0	76	116951
girl	180.0	183.0	76	116951
remembered	183.0	189.0	76	116951
she	189.0	190.0	76	116951
lives	190.0	193.0	76	116951
in	193.0	195.0	76	116951
Florida	195.0	199.0	76	116951
and	199.0	202.0	76	116951
climb	202.0	208.0	76	116951
back	208.0	211.0	76	116951
in	211.0	214.0	76	116951
but	214.0	220.0	76	116951
that's	220.0	223.0	76	116951
not	223.0	226.0	76	116951
the	226.0	226.0	76	116951
point.	226.0	247.0	76	116951
The	247.0	253.0	76	116951
points	253.0	341.0	76	116951
supervision	0.0	21.0	79	115843
I	21.0	37.0	79	115843
come	0.0	0.0	80	119183
on	0.0	124.0	80	119183
that	124.0	134.0	80	119183
years	0.0	7.0	82	116718
ago	7.0	7.0	82	116718
that	7.0	22.0	82	116718
amazing	22.0	28.0	82	116718
yeah	28.0	40.0	82	116718
it	40.0	43.0	82	116718
was	43.0	46.0	82	116718
that	46.0	50.0	82	116718
long	50.0	52.0	82	116718
ago	52.0	55.0	82	116718
that	55.0	64.0	82	116718
something	64.0	68.0	82	116718
first	68.0	73.0	82	116718
look	73.0	74.0	82	116718
at	74.0	76.0	82	116718
the	76.0	77.0	82	116718
ocean	77.0	80.0	82	116718
and	80.0	83.0	82	116718
said	83.0	86.0	82	116718
hey	86.0	88.0	82	116718
I	88.0	92.0	82	116718
can	92.0	97.0	82	116718
pee	97.0	100.0	82	116718
in	100.0	103.0	82	116718
that	103.0	106.0	82	116718
thing	106.0	161.0	82	116718
Oprah	161.0	185.0	82	116718
entertainment	185.0	229.0	82	116718
at	229.0	230.0	82	116718
Backstage	230.0	236.0	82	116718
we	236.0	243.0	82	116718
people	0.0	50.0	84	118277
who	50.0	52.0	84	118277
try	52.0	55.0	84	118277
to	55.0	58.0	84	118277
say	58.0	61.0	84	118277
it	61.0	62.0	84	118277
prevents	62.0	67.0	84	118277
you	67.0	68.0	84	118277
from	68.0	70.0	84	118277
getting	70.0	74.0	84	118277
cancer	74.0	80.0	84	118277
and	80.0	86.0	84	118277
from	86.0	89.0	84	118277
having	89.0	95.0	84	118277
sex	95.0	131.0	84	118277
that	131.0	137.0	84	118277
we	137.0	139.0	84	118277
were	139.0	142.0	84	118277
New	0.0	7.0	85	118568
Jersey	7.0	13.0	85	118568
Governor	13.0	19.0	85	118568
Chris	19.0	21.0	85	118568
Christie	21.0	28.0	85	118568
says	28.0	37.0	85	118568
his	37.0	40.0	85	118568
blood	40.0	45.0	85	118568
pressure	45.0	51.0	85	118568
cholesterol	51.0	54.0	85	118568
and	54.0	70.0	85	118568
I'll	0.0	10.0	87	116431
never	10.0	13.0	87	116431
do	13.0	14.0	87	116431
that	14.0	14.0	87	116431
again	14.0	43.0	87	116431
don't	43.0	55.0	87	116431
worry	55.0	59.0	87	116431
show	0.0	28.0	89	115904
I'll	28.0	34.0	89	115904
take	34.0	35.0	89	115904
something	35.0	40.0	89	115904
a	40.0	40.0	89	115904
great	40.0	43.0	89	115904
holiday	43.0	47.0	89	115904
season	47.0	47.0	89	115904
Apple	47.0	58.0	89	115904
Apple's	58.0	71.0	89	115904
having	71.0	74.0	89	115904
a	74.0	74.0	89	115904
great	74.0	79.0	89	115904
holiday	79.0	80.0	89	115904
season	80.0	83.0	89	115904
check	83.0	91.0	89	115904
this	91.0	92.0	89	115904
out	92.0	94.0	89	115904
just	94.0	103.0	89	115904
three	103.0	109.0	89	115904
days	109.0	112.0	89	115904
after	112.0	118.0	89	115904
it's	118.0	119.0	89	115904
launched	119.0	124.0	89	115904
Apple	124.0	131.0	89	115904
sold	131.0	145.0	89	115904
more	145.0	148.0	89	115904
than	148.0	149.0	89	115904
2	149.0	154.0	89	115904
million	154.0	158.0	89	115904
iPhone	158.0	167.0	89	115904
5s	167.0	173.0	89	115904
in	173.0	181.0	89	115904
there's	0.0	70.0	92	114989
no	70.0	73.0	92	114989
current	73.0	82.0	92	114989
presidential	0.0	4.0	93	119366
election	4.0	10.0	93	119366
getting	10.0	13.0	93	119366
close	13.0	18.0	93	119366
I'm	18.0	22.0	93	119366
glad	22.0	28.0	93	119366
to	28.0	31.0	93	119366
this	31.0	39.0	93	119366
that's	0.0	38.0	94	116266
all	38.0	41.0	94	116266
I	41.0	43.0	94	116266
said	43.0	50.0	94	116266
I	50.0	54.0	94	116266
paid	0.0	1.0	96	118012
good	1.0	4.0	96	118012
money	4.0	6.0	96	118012
here	6.0	39.0	96	118012
due	39.0	69.0	96	118012
to	69.0	75.0	96	118012
the	75.0	78.0	96	118012
harassment	78.0	85.0	96	118012
Scandal	85.0	90.0	96	118012
Matt	90.0	97.0	96	118012
Lauer's	97.0	103.0	96	118012
wife	103.0	105.0	96	118012
has	105.0	114.0	96	118012
now	114.0	115.0	96	118012
left	115.0	120.0	96	118012
the	120.0	123.0	96	118012
country	123.0	129.0	96	118012
yeah	129.0	147.0	96	118012
she	147.0	160.0	96	118012
said	160.0	163.0	96	118012
I	163.0	165.0	96	118012
want	165.0	166.0	96	118012
to	166.0	169.0	96	118012
be	169.0	169.0	96	118012
where	169.0	175.0	96	118012
in	175.0	177.0	96	118012
the	177.0	178.0	96	118012
world	178.0	183.0	96	118012
Matt	183.0	187.0	96	118012
Lauer	187.0	192.0	96	118012
isn't	192.0	343.0	96	118012
what	343.0	348.0	96	118012
the	348.0	351.0	96	118012
hell	351.0	354.0	96	118012
was	354.0	357.0	96	118012
that	357.0	384.0	96	118012
cuz	0.0	21.0	97	119995
he's	21.0	22.0	97	119995
like	22.0	25.0	97	119995
that's	25.0	27.0	97	119995
not	27.0	30.0	97	119995
going	30.0	30.0	97	119995
to	30.0	31.0	97	119995
work	31.0	33.0	97	119995
and	33.0	36.0	97	119995
I	36.0	37.0	97	119995
might	37.0	37.0	97	119995
as	37.0	40.0	97	119995
well	40.0	40.0	97	119995
try	40.0	48.0	97	119995
it	48.0	52.0	97	119995
we'll	52.0	55.0	97	119995
see	55.0	57.0	97	119995
what	57.0	60.0	97	119995
happens	60.0	63.0	97	119995
audience	63.0	130.0	97	119995
it's	0.0	3.0	99	116801
so	3.0	5.0	99	116801
clear	5.0	9.0	99	116801
I	9.0	11.0	99	116801
don't	11.0	14.0	99	116801
smoke	14.0	18.0	99	116801
pot	18.0	23.0	99	116801
because	23.0	29.0	99	116801
yeah	29.0	36.0	99	116801
I	36.0	60.0	99	116801
don't	60.0	68.0	99	116801
there	0.0	15.0	100	114033
are	15.0	18.0	100	114033
rumors	18.0	21.0	100	114033
that	21.0	25.0	100	114033
the	25.0	28.0	100	114033
wife	28.0	34.0	100	114033
of	34.0	40.0	100	114033
North	40.0	45.0	100	114033
Korean	45.0	49.0	100	114033
dictator	49.0	55.0	100	114033
Kim	55.0	57.0	100	114033
Jong	57.0	66.0	100	114033
Hoon	66.0	67.0	100	114033
is	67.0	75.0	100	114033
pregnant	75.0	84.0	100	114033
so	84.0	114.0	100	114033
finally	114.0	120.0	100	114033
a	120.0	123.0	100	114033
successful	123.0	132.0	100	114033
missile	132.0	138.0	100	114033
launch	138.0	144.0	100	114033
from	144.0	150.0	100	114033
North	150.0	154.0	100	114033
Korea	154.0	274.0	100	114033
do	274.0	279.0	100	114033
the	279.0	283.0	100	114033
tough	283.0	301.0	100	114033
economy	301.0	304.0	100	114033
two	304.0	313.0	100	114033
of	313.0	316.0	100	114033
the	316.0	318.0	100	114033
world's	318.0	322.0	100	114033
biggest	322.0	325.0	100	114033
publishing	325.0	337.0	100	114033
houses	337.0	343.0	100	114033
have	343.0	349.0	100	114033
decided	349.0	358.0	100	114033
to	358.0	360.0	100	114033
merge	360.0	373.0	100	114033
you	0.0	11.0	101	115997
don't	11.0	12.0	101	115997
want	12.0	15.0	101	115997
to	15.0	15.0	101	115997
know	15.0	17.0	101	115997
how	17.0	18.0	101	115997
are	18.0	62.0	101	115997
we	62.0	63.0	101	115997
doing	63.0	66.0	101	115997
all	66.0	71.0	101	115997
good	71.0	72.0	101	115997
we're	72.0	77.0	101	115997
good	77.0	96.0	101	115997
going	96.0	104.0	101	115997
to	104.0	104.0	101	115997
new	104.0	107.0	101	115997
survey	107.0	113.0	101	115997
that	113.0	114.0	101	115997
just	114.0	119.0	101	115997
came	119.0	120.0	101	115997
out	120.0	122.0	101	115997
44%	122.0	138.0	101	115997
of	138.0	140.0	101	115997
people	140.0	146.0	101	115997
would	146.0	152.0	101	115997
rather	152.0	153.0	101	115997
take	153.0	161.0	101	115997
a	161.0	164.0	101	115997
longer	164.0	171.0	101	115997
flight	171.0	177.0	101	115997
that	177.0	188.0	101	115997
cost	188.0	195.0	101	115997
more	195.0	198.0	101	115997
than	198.0	204.0	101	115997
fly	204.0	215.0	101	115997
United	215.0	225.0	101	115997
Airlines	225.0	230.0	101	115997
longer	230.0	282.0	101	115997
cost	282.0	290.0	101	115997
more	290.0	330.0	101	115997
when	330.0	336.0	101	115997
they	336.0	339.0	101	115997
heard	339.0	346.0	101	115997
night	0.0	31.0	104	113765
it	31.0	52.0	104	113765
was	52.0	54.0	104	113765
reported	54.0	57.0	104	113765
today	57.0	63.0	104	113765
was	63.0	108.0	104	113765
reported	108.0	114.0	104	113765
today	114.0	115.0	104	113765
that	115.0	117.0	104	113765
Donald	117.0	124.0	104	113765
Trump	124.0	129.0	104	113765
junior's	129.0	135.0	104	113765
wife	135.0	142.0	104	113765
once	142.0	148.0	104	113765
dated	148.0	156.0	104	113765
Leonardo	156.0	173.0	104	113765
I've	0.0	12.0	105	120004
been	12.0	14.0	105	120004
taking	14.0	18.0	105	120004
this	18.0	18.0	105	120004
crap	18.0	23.0	105	120004
to	23.0	26.0	105	120004
classes	26.0	33.0	105	120004
for	33.0	36.0	105	120004
weeks	36.0	42.0	105	120004
now	42.0	45.0	105	120004
working	45.0	60.0	105	120004
on	60.0	62.0	105	120004
that	62.0	65.0	105	120004
well	65.0	68.0	105	120004
time	68.0	71.0	105	120004
to	71.0	72.0	105	120004
know	72.0	83.0	105	120004
it's	83.0	86.0	105	120004
Stormy	86.0	89.0	105	120004
Daniels	89.0	95.0	105	120004
did	95.0	98.0	105	120004
reveal	98.0	102.0	105	120004
very	102.0	107.0	105	120004
intimate	107.0	116.0	105	120004
then	0.0	57.0	106	114633
we're	57.0	58.0	106	114633
screwed	58.0	97.0	106	114633
any	97.0	105.0	106	114633
Ultimate	105.0	111.0	106	114633
Fighting	111.0	114.0	106	114633
Champion	114.0	123.0	106	114633
fans	123.0	129.0	106	114633
here	129.0	132.0	106	114633
okay	132.0	184.0	106	114633
an	184.0	189.0	106	114633
Ultimate	189.0	195.0	106	114633
Fighting	195.0	199.0	106	114633
Champion	199.0	207.0	106	114633
has	207.0	210.0	106	114633
been	210.0	213.0	106	114633
banned	213.0	222.0	106	114633
after	222.0	225.0	106	114633
testing	225.0	234.0	106	114633
positive	234.0	235.0	106	114633
for	235.0	243.0	106	114633
marijuana	243.0	249.0	106	114633
fighting	249.0	346.0	106	114633
for	346.0	352.0	106	114633
ultimately	352.0	459.0	106	114633
this	0.0	80.0	109	119617
is	80.0	82.0	109	119617
a	82.0	87.0	109	119617
former	0.0	34.0	113	114335
Florida	34.0	38.0	113	114335
Governor	38.0	41.0	113	114335
Jeb	41.0	50.0	113	114335
Bush	50.0	56.0	113	114335
said	56.0	68.0	113	114335
that	68.0	70.0	113	114335
during	70.0	73.0	113	114335
the	73.0	74.0	113	114335
campaign	74.0	79.0	113	114335
President	79.0	88.0	113	114335
Obama's	88.0	94.0	113	114335
been	94.0	97.0	113	114335
quote	97.0	103.0	113	114335
acting	103.0	110.0	113	114335
like	110.0	116.0	113	114335
a	116.0	116.0	113	114335
10	116.0	122.0	113	114335
year	122.0	125.0	113	114335
old	125.0	150.0	113	114335
sponsors	0.0	72.0	114	118859
of	72.0	76.0	114	118859
the	76.0	78.0	114	118859
producer	78.0	84.0	114	118859
says	84.0	87.0	114	118859
yes	87.0	88.0	114	118859
to	88.0	90.0	114	118859
respond	90.0	94.0	114	118859
to	94.0	96.0	114	118859
their	96.0	104.0	114	118859
is	0.0	16.0	115	117899
a	16.0	17.0	115	117899
new	17.0	20.0	115	117899
dating	20.0	25.0	115	117899
app	25.0	29.0	115	117899
out	29.0	34.0	115	117899
there	34.0	37.0	115	117899
I	37.0	38.0	115	117899
heard	38.0	40.0	115	117899
that	40.0	43.0	115	117899
there's	43.0	47.0	115	117899
a	47.0	47.0	115	117899
new	47.0	50.0	115	117899
dating	50.0	55.0	115	117899
app	55.0	58.0	115	117899
where	58.0	65.0	115	117899
you	65.0	67.0	115	117899
can	67.0	70.0	115	117899
try	70.0	73.0	115	117899
to	73.0	73.0	115	117899
find	73.0	76.0	115	117899
someone	76.0	82.0	115	117899
compatible	82.0	83.0	115	117899
by	83.0	92.0	115	117899
giving	92.0	97.0	115	117899
a	97.0	98.0	115	117899
sample	98.0	104.0	115	117899
of	104.0	106.0	115	117899
your	106.0	107.0	115	117899
DNA	107.0	134.0	115	117899
yeah	134.0	140.0	115	117899
it's	140.0	143.0	115	117899
just	143.0	146.0	115	117899
weird	146.0	149.0	115	117899
cuz	149.0	152.0	115	117899
I	152.0	152.0	115	117899
thought	152.0	155.0	115	117899
exchange	155.0	158.0	115	117899
and	158.0	163.0	115	117899
DNA	163.0	166.0	115	117899
was	166.0	167.0	115	117899
supposed	167.0	170.0	115	117899
to	170.0	172.0	115	117899
happen	172.0	173.0	115	117899
at	173.0	178.0	115	117899
the	178.0	181.0	115	117899
end	181.0	182.0	115	117899
of	182.0	185.0	115	117899
the	185.0	187.0	115	117899
day	187.0	190.0	115	117899
I	190.0	193.0	115	117899
lost	193.0	196.0	115	117899
my	196.0	199.0	115	117899
mind	199.0	225.0	115	117899
just	0.0	65.0	116	118954
celebrate	65.0	73.0	116	118954
people	73.0	77.0	116	118954
here	77.0	79.0	116	118954
in	79.0	82.0	116	118954
Hollywood	82.0	86.0	116	118954
tried	86.0	94.0	116	118954
to	94.0	95.0	116	118954
make	95.0	100.0	116	118954
an	100.0	101.0	116	118954
expression	101.0	184.0	116	118954
he's	0.0	37.0	117	118365
a	37.0	39.0	117	118365
doctor	39.0	46.0	117	118365
Dr.Dre	46.0	72.0	117	118365
their	0.0	5.0	118	113945
app	5.0	10.0	118	113945
under	10.0	14.0	118	113945
its	14.0	16.0	118	113945
original	16.0	20.0	118	113945
name	20.0	25.0	118	113945
Facebook	25.0	113.0	118	113945
anyway	0.0	6.0	119	118292
DC	6.0	12.0	119	118292
Comics	12.0	19.0	119	118292
has	19.0	21.0	119	118292
revealed	21.0	25.0	119	118292
that	25.0	28.0	119	118292
the	28.0	31.0	119	118292
Green	31.0	36.0	119	118292
Lantern	36.0	45.0	119	118292
is	45.0	48.0	119	118292
gay	48.0	61.0	119	118292
Karate	0.0	6.0	121	119881
Kid	6.0	11.0	121	119881
series	11.0	15.0	121	119881
that	15.0	20.0	121	119881
follows	20.0	26.0	121	119881
the	26.0	29.0	121	119881
characters	29.0	36.0	121	119881
34	36.0	44.0	121	119881
years	44.0	48.0	121	119881
later	48.0	53.0	121	119881
yeah	53.0	77.0	121	119881
I	77.0	84.0	121	119881
was	84.0	89.0	121	119881
entitled	89.0	92.0	121	119881
Ralph	92.0	99.0	121	119881
Macchio's	99.0	108.0	121	119881
mortgage	108.0	114.0	121	119881
is	114.0	116.0	121	119881
due	116.0	119.0	121	119881
thank	119.0	155.0	121	119881
you	155.0	158.0	121	119881
thank	158.0	171.0	121	119881
you	171.0	188.0	121	119881
over	0.0	6.0	122	116523
the	6.0	7.0	122	116523
weekend	7.0	12.0	122	116523
